iter	Logloss
460	0.0006622669025
461	0.0006596323784
462	0.000657847421
463	0.0006566158072
464	0.000652786362
465	0.000647478837
466	0.0006458138739
467	0.000644234252
468	0.0006426299588
469	0.0006410819823
470	0.0006403661836
471	0.000638306076
472	0.0006347483332
473	0.0006331108933
474	0.0006323604677
475	0.0006285812793
476	0.0006252904539
477	0.0006224879915
478	0.0006210235766
479	0.000615208145
480	0.0006129259534
481	0.0006094862622
482	0.0006082815644
483	0.0006042588703
484	0.0006008916316
485	0.0005995364718
486	0.0005964522949
487	0.0005948687875
488	0.0005933604154
489	0.0005893572026
490	0.0005865821213
491	0.0005851412052
492	0.0005830134583
493	0.0005817481093
494	0.0005788924722
495	0.0005783011364
496	0.0005755242009
497	0.000572754692
498	0.0005700918189
499	0.0005651532288
500	0.0005651495308
501	0.000565150521
502	0.0005619052313
503	0.0005584225703
504	0.000553268251
505	0.0005532663456
506	0.0005532696358
507	0.0005532696572
508	0.0005512610316
509	0.000551260142
510	0.0005512579552
511	0.0005512589938
512	0.0005512573787
513	0.0005512573787
514	0.0005512524599
515	0.0005512524599
516	0.0005512524599
517	0.0005506468687
518	0.0005492700517
519	0.0005492700517
520	0.0005467003565
521	0.0005466985075
522	0.0005466936608
523	0.0005466943335
524	0.0005466953573
525	0.0005466923619
526	0.0005466923619
527	0.0005466953421
528	0.0005466925605
529	0.0005459681428
530	0.0005448862898
531	0.0005448862898
532	0.0005438834875
533	0.0005419541364
534	0.0005398443587
535	0.0005365726068
536	0.000535155991
537	0.0005324953009
538	0.0005305923611
539	0.0005295253219
540	0.0005295253219
541	0.0005295253219
542	0.0005295235051
543	0.0005295235051
544	0.0005265821416
545	0.0005245053551
546	0.0005227770667
547	0.0005216437908
548	0.0005204732199
549	0.000520473966
550	0.0005204717707
551	0.0005204697312
552	0.0005176666885
553	0.0005170110006
554	0.000513609557
555	0.0005118562176
556	0.0005105525553
557	0.0005084939092
558	0.0005059179612
559	0.0005044363822
560	0.0005022861362
561	0.0005010246479
562	0.0005002778936
563	0.0004973186717
564	0.0004958009141
565	0.0004957971718
566	0.0004957977648
567	0.0004947941529
568	0.0004947893572
569	0.0004947893572
570	0.0004947886894
571	0.0004947912241
572	0.0004947898206
573	0.0004947898206
574	0.0004947898206
575	0.0004922992364
576	0.000488070335
577	0.0004858100674
578	0.0004852544882
579	0.0004841085643
580	0.0004825202161
581	0.0004820024973
582	0.0004803017255
583	0.0004779345095
584	0.000474564458
585	0.0004736652268
586	0.00047234938
587	0.0004715156438
588	0.0004687175092
589	0.0004666790168
590	0.0004653069887
591	0.0004615434972
592	0.0004615394279
593	0.0004603449885
594	0.0004586582825
595	0.0004576699616
596	0.0004566320043
597	0.0004540215693
598	0.0004540205509
599	0.0004540214029
600	0.000454020198
601	0.0004540194707
602	0.0004540204489
603	0.0004540196465
604	0.0004540167767
605	0.0004540186808
606	0.000454018187
607	0.0004540168202
608	0.0004540191308
609	0.0004540157279
610	0.0004540171311
611	0.0004540152082
612	0.0004540150083
613	0.0004540140516
614	0.0004514996963
615	0.0004498685512
616	0.0004498670926
617	0.0004498710899
618	0.0004498693911
619	0.0004498665679
620	0.0004498688692
621	0.0004498686505
622	0.0004498670751
623	0.0004498650812
624	0.0004498646196
625	0.0004498639916
626	0.0004498647108
627	0.0004498647108
628	0.0004498647001
629	0.0004498643767
630	0.0004498633905
631	0.0004498641218
632	0.0004498612905
633	0.000449863632
634	0.0004498610503
635	0.0004498615321
636	0.0004498621426
637	0.000449862114
638	0.0004498634089
639	0.0004498596008
640	0.0004498587353
641	0.0004498595712
642	0.0004498594085
643	0.0004498600955
644	0.0004498580385
645	0.0004498579687
646	0.0004498591401
647	0.0004498564538
648	0.0004498584128
649	0.0004498603826
650	0.0004498556088
651	0.000449855276
652	0.0004487957474
653	0.0004478946707
654	0.0004471450791
655	0.0004460579106
656	0.0004422469094
657	0.0004413516098
658	0.000441351532
659	0.0004413477494
660	0.000441350323
661	0.0004413506088
662	0.0004413506088
663	0.0004406246062
664	0.0004406237931
665	0.0004406248585
666	0.0004406248585
667	0.0004406233999
668	0.000440626199
669	0.000440626199
670	0.000440626199
671	0.0004406228444
672	0.0004406205718
673	0.0004406205718
674	0.0004406213675
675	0.0004406213675
676	0.0004406233158
677	0.0004406201142
678	0.0004406201142
679	0.0004406201142
680	0.0004399172308
681	0.0004399172308
682	0.0004390240191
683	0.0004390228047
684	0.000439021169
685	0.0004390254906
686	0.0004390220649
687	0.0004390207821
688	0.0004390229264
689	0.0004390243836
690	0.0004390236953
691	0.0004390218247
692	0.0004390205728
693	0.0004378914428
694	0.0004372357307
695	0.000437233934
696	0.000437233934
697	0.0004352294582
698	0.0004352294582
699	0.0004347895449
700	0.0004322356937
701	0.0004300324009
702	0.0004273702219
703	0.0004257621266
704	0.0004257585506
705	0.0004257573685
706	0.0004257602494
707	0.0004257587103
708	0.0004257587103
709	0.0004257587103
710	0.0004257600763
711	0.0004250157261
712	0.0004240222754
713	0.0004232834796
714	0.0004200020331
715	0.0004171401387
716	0.0004163688436
717	0.0004142410546
718	0.0004126498102
719	0.0004097863896
720	0.0004083605293
721	0.0004076484447
722	0.0004076484447
723	0.0004076456108
724	0.0004070483982
725	0.0004062608357
726	0.0004062577106
727	0.0004062627737
728	0.0004062622396
729	0.0004062625724
730	0.0004025626517
731	0.0004008041432
732	0.0003994694707
733	0.0003982304705
734	0.0003969905796
735	0.0003964109598
736	0.0003954945732
737	0.0003954948957
738	0.0003954934331
739	0.0003954927608
740	0.0003954921168
741	0.0003954921168
742	0.0003954921168
743	0.0003954921168
744	0.0003954930024
745	0.0003954908058
746	0.0003954920993
747	0.0003954905146
748	0.0003954915787
749	0.0003949926958
750	0.000393174097
751	0.0003931739239
752	0.0003925012399
753	0.0003924993586
754	0.000390888622
755	0.0003908851346
756	0.0003908877029
757	0.0003908852675
758	0.0003908867113
759	0.0003908855492
760	0.0003908857707
761	0.0003908851977
762	0.0003908859183
763	0.0003908851132
764	0.0003908849736
765	0.0003908844852
766	0.0003908838518
767	0.0003908832234
768	0.0003908838944
769	0.0003908825418
770	0.0003902060396
771	0.0003902064583
772	0.0003902046293
773	0.0003902046293
774	0.0003902036807
775	0.0003897474082
776	0.0003878778945
777	0.000386204301
778	0.0003853442053
779	0.0003853400497
780	0.0003836475229
781	0.0003818600071
782	0.000381858876
783	0.0003818598797
784	0.000381858346
785	0.0003818555724
786	0.0003818547869
787	0.0003818565679
788	0.0003818564753
789	0.0003818531664
790	0.0003818525948
791	0.0003818550181
792	0.000381855371
793	0.0003818547645
794	0.0003818578037
795	0.0003818502949
796	0.0003809695489
797	0.0003809690699
798	0.0003809639342
799	0.0003809680433
800	0.0003809707444
801	0.0003809644042
802	0.0003809653261
803	0.0003809653261
804	0.0003809710409
805	0.0003809657648
806	0.0003809659205
807	0.0003809611275
808	0.0003809677444
809	0.0003809648193
810	0.0003809594063
811	0.0003809585878
812	0.0003809585878
813	0.0003809595486
814	0.0003809603389
815	0.0003809603201
816	0.0003809596988
817	0.0003809596988
818	0.0003809620685
819	0.0003809587852
820	0.0003809604947
821	0.0003809571092
822	0.0003809552816
823	0.000380959668
824	0.0003809578767
825	0.0003809548297
826	0.0003809531503
827	0.0003809531503
828	0.0003809525411
829	0.000380949347
830	0.000380949347
831	0.0003809495791
832	0.0003809495791
833	0.0003809494007
834	0.0003809492531
835	0.0003809492531
836	0.0003809492531
837	0.0003809488935
838	0.0003809497187
839	0.0003809460448
840	0.000380946285
841	0.000380946285
842	0.000380946285
843	0.0003809437811
844	0.0003809467626
845	0.0003809407191
846	0.0003809407191
847	0.0003809407191
848	0.0003809407191
849	0.0003809407191
850	0.0003793329374
851	0.0003786753417
852	0.0003786776684
853	0.0003786759142
854	0.0003786729488
855	0.0003786747159
856	0.0003786716485
857	0.0003786706381
858	0.0003773834403
859	0.0003769133952
860	0.0003769100853
861	0.0003769079934
862	0.0003769061296
863	0.0003769061296
864	0.000376906767
865	0.0003769101269
866	0.0003769059874
867	0.0003769074299
868	0.0003769074996
869	0.0003769056748
870	0.0003769038405
871	0.0003769049676
872	0.0003769040941
873	0.0003769043128
874	0.0003769015486
875	0.000376901028
876	0.0003769011474
877	0.0003769011944
878	0.0003769037009
879	0.00037689934
880	0.0003768980961
881	0.000376898233
882	0.0003768992098
883	0.0003768992098
884	0.0003768992098
885	0.0003768992098
886	0.0003768992098
887	0.0003768992098
888	0.0003768994527
889	0.0003768981028
890	0.0003768981028
891	0.0003768941395
892	0.0003768941395
893	0.0003768954142
894	0.0003768965883
895	0.0003768931433
896	0.0003768931433
897	0.0003768925502
898	0.0003768925502
899	0.0003768925502
900	0.000376895301
901	0.000376894669
902	0.0003768922993
903	0.0003768914405
904	0.0003768914405
905	0.0003768914405
906	0.0003740319328
907	0.0003735164479
908	0.0003735181225
909	0.0003735181225
910	0.000371473002
911	0.0003714728584
912	0.0003714738152
913	0.0003714732623
914	0.0003714706914
915	0.0003714690168
916	0.0003714700343
917	0.0003714695459
918	0.0003714703255
919	0.0003714684939
920	0.000371469927
921	0.000371467199
922	0.0003714685207
923	0.0003714651232
924	0.0003714686415
925	0.0003714676687
926	0.0003714651152
927	0.0003714663094
928	0.0003714662275
929	0.0003714643275
930	0.00037146398
931	0.0003714679585
932	0.0003714636163
933	0.0003714639303
934	0.0003714634133
935	0.0003714638575
936	0.0003714619454
937	0.000371465045
938	0.0003714612959
939	0.000371465096
940	0.0003714624378
941	0.0003714598508
942	0.0003714615683
943	0.0003714616703
944	0.0003714620554
945	0.0003714623103
946	0.0003714613263
947	0.0003714629834
948	0.0003714589351
949	0.0003714601763
950	0.0003714593296
951	0.0003714607774
952	0.0003714583662
953	0.0003714578294
954	0.0003714621931
955	0.0003714609837
956	0.0003714622365
957	0.0003714580031
958	0.0003714576626
959	0.0003714578881
960	0.0003714578881
961	0.0003714576452
962	0.0003714582034
963	0.0003714549683
964	0.0003714568119
965	0.0003714533889
966	0.0003714546073
967	0.0003714535915
968	0.0003714488173
969	0.0003714538277
970	0.0003714544852
971	0.0003714544825
972	0.0003714513614
973	0.0003714508059
974	0.0003714523597
975	0.0003714491326
976	0.0003714518123
977	0.0003714510139
978	0.0003714532118
979	0.0003714538277
980	0.000371449291
981	0.0003714535204
982	0.0003714484014
983	0.0003714501578
984	0.000371451229
985	0.0003714503622
986	0.0003714505098
987	0.0003714486326
988	0.0003714525158
989	0.0003714482112
990	0.0003714493491
991	0.0003714487198
992	0.0003714482864
993	0.0003714479536
994	0.0003714482568
995	0.0003714493334
996	0.000371443428
997	0.000371449846
998	0.0003714490543
999	0.0003714462915
1000	0.0003714469423
1001	0.0003714479329
1002	0.0003714488776
1003	0.0003714462047
1004	0.0003714445153
1005	0.0003714473197
1006	0.0003714455968
1007	0.000371446206
1008	0.0003714475411
1009	0.0003714458384
1010	0.0003714463268
1011	0.0003714475827
1012	0.0003714445757
1013	0.0003714449407
1014	0.0003714446978
1015	0.0003714448119
1016	0.0003714455821
1017	0.0003714408669
1018	0.0003714460678
1019	0.0003714418706
1020	0.0003714442443
1021	0.0003714448387
1022	0.0003714434714
1023	0.0003714445958
1024	0.000371439564
1025	0.0003714446066
1026	0.0003714400779
1027	0.0003714400779
1028	0.0003714414274
1029	0.0003714414274
1030	0.0003714414274
1031	0.0003714414274
1032	0.0003714421305
1033	0.0003714421305
1034	0.0003714421305
1035	0.0003714421305
1036	0.000371441316
1037	0.0003714436011
1038	0.0003714436011
1039	0.0003714391369
1040	0.0003714450355
1041	0.0003714450355
1042	0.0003714450355
1043	0.0003714405699
1044	0.0003714405699
1045	0.0003714414689
1046	0.0003714414689
1047	0.0003714414689
1048	0.0003714414689
1049	0.0003714385491
1050	0.0003714385491
1051	0.0003714385491
1052	0.0003714419829
1053	0.0003714419829
1054	0.0003714419829
1055	0.0003714419829
1056	0.0003714381654
1057	0.0003714388926
1058	0.0003714388926
1059	0.0003714388926
1060	0.0003714388926
1061	0.000371438953
1062	0.000371438953
1063	0.000371438953
1064	0.0003714371948
1065	0.0003714371948
1066	0.0003714388453
1067	0.0003714388453
1068	0.0003714388453
1069	0.0003714388453
1070	0.0003714388453
1071	0.0003714388453
1072	0.0003714388453
1073	0.0003714388453
1074	0.0003714388453
1075	0.0003714388453
1076	0.0003714388453
1077	0.0003714388453
1078	0.0003714388453
1079	0.0003714388453
1080	0.0003714388453
1081	0.0003714388453
1082	0.0003714388453
1083	0.0003714388453
1084	0.0003714388453
1085	0.0003714388453
1086	0.0003714388453
1087	0.0003714388453
1088	0.0003714388453
1089	0.0003714388453
1090	0.0003714388453
1091	0.0003714388453
1092	0.0003714388453
1093	0.0003714388453
1094	0.0003714388453
1095	0.0003714388453
1096	0.0003714388453
1097	0.0003714388453
1098	0.0003714388453
1099	0.0003714388453
1100	0.0003714388453
1101	0.0003714388453
1102	0.0003714388453
1103	0.0003714388453
1104	0.0003714388453
1105	0.0003714388453
1106	0.0003714388453
1107	0.0003714388453
1108	0.0003714388453
1109	0.0003714388453
1110	0.0003714388453
1111	0.0003714388453
1112	0.0003714388453
1113	0.0003714388453
1114	0.0003714388453
1115	0.0003714388453
1116	0.0003714388453
1117	0.0003714388453
1118	0.0003714388453
1119	0.0003714388453
1120	0.0003714388453
1121	0.0003714388453
1122	0.0003714388453
1123	0.0003714388453
1124	0.0003714388453
1125	0.0003714402797
1126	0.0003714402797
1127	0.0003714402797
1128	0.0003714402797
1129	0.0003714402797
1130	0.0003714355068
1131	0.0003714358288
1132	0.0003714358288
1133	0.0003714358288
1134	0.0003714358288
1135	0.0003714358288
1136	0.0003714358288
1137	0.0003714358288
1138	0.0003714358288
1139	0.0003714358288
1140	0.0003714358288
1141	0.0003714358288
1142	0.0003714358288
1143	0.0003714358288
1144	0.0003714358288
1145	0.0003714358288
1146	0.0003714358288
1147	0.0003714358288
1148	0.0003714358288
1149	0.0003714358288
1150	0.0003714358288
1151	0.0003714358288
1152	0.0003714358288
1153	0.0003714358288
1154	0.0003714358288
1155	0.0003714358288
1156	0.0003714358288
1157	0.0003714358288
1158	0.0003714358288
1159	0.0003714358288
1160	0.0003714358288
1161	0.0003714358288
1162	0.0003714358288
1163	0.0003714365051
1164	0.0003714365051
1165	0.0003714365051
1166	0.0003714365051
1167	0.0003714365051
1168	0.0003714365051
1169	0.0003714365051
1170	0.0003714365051
1171	0.0003714365051
1172	0.0003714365051
1173	0.0003714365051
1174	0.0003714365051
1175	0.0003714365051
1176	0.0003714365051
1177	0.0003714365051
1178	0.0003714365051
1179	0.0003714365051
1180	0.0003714365051
1181	0.0003714365051
1182	0.0003714365051
1183	0.0003714365051
1184	0.0003714365051
1185	0.0003714365051
1186	0.0003714365051
1187	0.0003714365051
1188	0.0003714365051
1189	0.0003714365051
1190	0.0003714365051
1191	0.0003714365051
1192	0.0003714365051
1193	0.0003714365051
1194	0.0003714365051
1195	0.0003691733168
1196	0.0003676131892
1197	0.000367279099
1198	0.0003672754352
1199	0.0003672745389
1200	0.000367277134
1201	0.0003672753829
1202	0.0003672746154
1203	0.000366221276
1204	0.000366221276
1205	0.0003662217242
1206	0.0003662246691
1207	0.0003656797024
1208	0.0003644333152
1209	0.0003632812546
1210	0.0003632780557
1211	0.0003628019617
1212	0.0003613932255
1213	0.0003598960037
1214	0.0003598962828
1215	0.0003583407607
1216	0.0003583390941
1217	0.0003554065287
1218	0.0003536771311
1219	0.0003520816969
1220	0.000352077968
1221	0.0003520789985
1222	0.0003520773199
1223	0.0003520785262
1224	0.0003520757741
1225	0.000352076084
1226	0.0003520743772
1227	0.0003520748683
1228	0.0003520762263
1229	0.0003520734447
1230	0.0003520754319
1231	0.0003520723417
1232	0.0003520722746
1233	0.0003520737067
1234	0.0003520712123
1235	0.0003520714712
1236	0.000352069386
1237	0.0003520721019
1238	0.0003520713974
1239	0.0003520716001
1240	0.0003520716001
1241	0.0003520694102
1242	0.0003520694639
1243	0.0003520664125
1244	0.0003520662985
1245	0.0003520687004
1246	0.0003520661616
1247	0.0003520668285
1248	0.0003520668285
1249	0.0003520684199
1250	0.0003520684199
1251	0.0003520658396
1252	0.0003520658396
1253	0.0003520658396
1254	0.0003520639409
1255	0.0003520665051
1256	0.0003520641865
1257	0.0003520651298
1258	0.0003520651298
1259	0.000352064712
1260	0.0003520646704
1261	0.000352062282
1262	0.0003520625919
1263	0.0003520623518
1264	0.0003520648717
1265	0.0003520630352
1266	0.0003520606011
1267	0.0003520611392
1268	0.0003520603233
1269	0.0003520599436
1270	0.0003520578839
1271	0.000352058371
1272	0.000352058371
1273	0.000352059054
1274	0.000352059054
1275	0.0003520553465
1276	0.0003520583321
1277	0.0003520567389
1278	0.0003520547892
1279	0.0003520562464
1280	0.0003520557759
1281	0.0003520561113
1282	0.0003520561113
1283	0.0003520560939
1284	0.0003513169209
1285	0.0003513169209
1286	0.0003513169209
1287	0.0003513169209
1288	0.0003502497029
1289	0.0003488016949
1290	0.000348020622
1291	0.000348020622
1292	0.000348021199
1293	0.000348021199
1294	0.000348021199
1295	0.000348021199
1296	0.000348021199
1297	0.000348021199
1298	0.000348021199
1299	0.000348021199
1300	0.000348021199
1301	0.000348021199
1302	0.000348021199
1303	0.000348021199
1304	0.000348021199
1305	0.000348021199
1306	0.000348021199
1307	0.000348021199
1308	0.000348021199
1309	0.000348021199
1310	0.0003480220497
1311	0.0003480220497
1312	0.0003480220497
1313	0.0003480220497
1314	0.0003480220497
1315	0.0003480220497
1316	0.0003480220497
1317	0.0003480220497
1318	0.0003480220497
1319	0.0003480220497
1320	0.0003480220497
1321	0.0003480220497
1322	0.0003480220497
1323	0.0003480220497
1324	0.0003480220497
1325	0.0003480220497
1326	0.0003480220497
1327	0.0003480220497
1328	0.000348019515
1329	0.0003480199726
1330	0.0003480173198
1331	0.0003480153245
1332	0.0003480153245
1333	0.0003480153245
1334	0.0003480153245
1335	0.0003480153245
1336	0.0003480153245
1337	0.0003480153245
1338	0.0003480153245
1339	0.0003480153245
1340	0.0003480153245
1341	0.0003480153245
1342	0.0003480153245
1343	0.0003480153245
1344	0.0003480153245
1345	0.0003480153245
1346	0.0003480153245
1347	0.0003480153245
1348	0.0003480153245
1349	0.0003480153245
1350	0.0003480153245
1351	0.0003480153245
1352	0.0003480153245
1353	0.0003480153245
1354	0.0003480153245
1355	0.0003480153245
1356	0.0003480153245
1357	0.0003480153245
1358	0.0003480153245
1359	0.0003480147086
1360	0.0003480141866
1361	0.000348014722
1362	0.000348012423
1363	0.000348010268
1364	0.0003480108745
1365	0.000348009412
1366	0.0003480104653
1367	0.0003480104331
1368	0.0003480065082
1369	0.0003480073912
1370	0.000348008678
1371	0.0003480096508
1372	0.0003480085639
1373	0.0003480083318
1374	0.0003480094683
1375	0.000348006739
1376	0.0003480070409
1377	0.0003480065485
1378	0.0003480060453
1379	0.0003480065713
1380	0.0003480077696
1381	0.0003480052
1382	0.0003480066263
1383	0.0003480018642
1384	0.0003480047303
1385	0.0003480043331
1386	0.0003480027578
1387	0.0003480035267
1388	0.0003479999574
1389	0.0003480029027
1390	0.000348002053
1391	0.0003480027551
1392	0.0003479999977
1393	0.0003480013623
1394	0.0003479992704
1395	0.0003480006261
1396	0.0003480002678
1397	0.0003479974929
1398	0.0003480013829
1399	0.0003479985114
1400	0.0003479984979
1401	0.000347998069
1402	0.000347998595
1403	0.000347998595
1404	0.000347998595
1405	0.000347998595
